,comment,Sentiment,Sentiment Confidence Score
11417,2 question what kind of case do you have on your iphone and do you have the 38mm or the 42mm,NEGATIVE,0.9966949224472046
11418,2 question what kind of case do you have on your iphone and do you have the 38mm or the 42mm,NEGATIVE,0.9966949224472046
11419,great video thanks,POSITIVE,0.9998482465744019
11420,thank you great video it helped me alot thanks again,POSITIVE,0.9998524188995361
11421,and where is the camera app review,NEGATIVE,0.9946868419647217
11422,irian yu i,POSITIVE,0.9660754799842834
11423,just bought my apple watch and felt a little frustrated due to the lack of instruction from apple in how to setup my new watch and feature found your you tube video and only can say thanks very clear to understand and easy to follow,NEGATIVE,0.9991235136985779
11424,philip walker 7,POSITIVE,0.9904392957687378
11425,jose paggi 6,POSITIVE,0.9955567717552185
11426,this wa the best video nicely done,POSITIVE,0.9998462200164795
11427,is there a goose app,POSITIVE,0.6952769160270691
11428,so helpful just got my watch n do not know what to do,NEGATIVE,0.9953709244728088
11429,holly k,POSITIVE,0.982502818107605
11430,txt amp notification sound do not hit my iphone they go to watch how can i change this thanks,POSITIVE,0.7102779150009155
11431,and upgrade iphones lol,NEGATIVE,0.7100806832313538
11432,the intro including your name wa unnecessary your voice is kinda like a high pitched mono tone that kind of annoyed me and drove me away from ever looking at any of your other video,NEGATIVE,0.9995193481445312
11433,tristin just texted me wannna bite me later,NEGATIVE,0.9850893616676331
11434,how far can the apple watch go from the phone,NEGATIVE,0.9967411160469055
11435,i need to know now plz help,NEGATIVE,0.9972889423370361
11436,hello i can not seem to find the heart rate setting thanks,POSITIVE,0.9975327253341675
11437,that wa extremely helpful thanks,POSITIVE,0.9997541308403015
11438,a,POSITIVE,0.9872909188270569
11439,b,POSITIVE,0.9129436016082764
11440,great,POSITIVE,0.9998630285263062
11441,hey i like your video especially your advice in the second half for iphone 5 dummy another resource i also found useful for how to use the iphone 4 wa renkarter instant iphone report it will be on google if you need it,NEGATIVE,0.8732320666313171
11442,do you need a iphone to activate the apple watch because everyone in my family doe not have a iphone even me,NEGATIVE,0.9990713596343994
11443,very well done succinct and helpful,POSITIVE,0.9998133778572083
11444,i am going to get one in about a month so i am getting prepared,NEGATIVE,0.9632412791252136
11445,octavio candela same for christmas,POSITIVE,0.7836691737174988
11446,octavio candela same,POSITIVE,0.5470519065856934
11447,octavio candela same but i saw this comment which wa 2 year ago hii i am from the future,NEGATIVE,0.94967120885849
11448,octavio candela same,POSITIVE,0.5470519065856934
11449,octavio candela same here,NEGATIVE,0.8707783222198486
11450,i love your presentation you are so articulate and professional very nicely done,POSITIVE,0.9998760223388672
11451,a few question can i get spotify on my watch and can i use wireless earbuds with the apple watch,NEGATIVE,0.9949836730957031
11452,trop trend hehehe could not help it thanks for the video sir wa very informative,POSITIVE,0.9978516101837158
11453,how do you in sync it from one phone and sync it to another,NEGATIVE,0.992875337600708
11454,i love apple whichever,POSITIVE,0.9988693594932556
11455,how did you get gmail on there at 19 42,NEGATIVE,0.9966404438018799
11456,hey good it is cool that you have a complete explanation and i am having fun with my watch because i hate reading so much instruction keep up the good work,POSITIVE,0.9997794032096863
11457,you are right this guy is amazing,POSITIVE,0.9998846054077148
11458,app find why did u cover the screen,NEGATIVE,0.9974633455276489
11459,i am getting an a apple watch sport in 4 month so i am watching a ton of apple watch vids i realised this vid wa 53 min so i got my blanket went to my bed made a makeshift fort made popcorn and starbucks and now i am ready,NEGATIVE,0.9895411133766174
11460,andrew xd i always want starbucks,POSITIVE,0.8843798041343689
11461,dhara sinhal lol good job xd i want sturbacks,POSITIVE,0.9934921860694885
11462,great video thank you for sharing this here it so easy now to use the watch after watching this,POSITIVE,0.9987015724182129
11463,could you sync it to an ipod touch 5 generation,NEGATIVE,0.9279751777648926
11464,ca t sorry it only work with the iphone 5 or later,NEGATIVE,0.9846611618995667
11465,great instruction on how to use this watch you have a very clear voice thank you,POSITIVE,0.9998431205749512
11466,very helpful video thanks,POSITIVE,0.9997935891151428
11467,good apple watch guided tour funny how you threw in the ebates advertisement the way i see it is the house always win though one way or another sound great though right but the merchandise and or shipping is priced higher to compensate making it sound great but in the end we just get back the over payment that we ended up spending making the end user feel they are receiving free money and ebates get full price plus money to invest from each and everyone that buy through there site,NEGATIVE,0.9872820973396301
11468,great video thank you for the thorough tutorial i just purchased the apple watch and i am excited about learning about all of it feature this tutorial ha put me at ease and raised my confidence in operating my new device again thank you,POSITIVE,0.9997472167015076
11469,tinami,POSITIVE,0.9989439845085144
11470,db101415 ju,NEGATIVE,0.9843459725379944
11471,db101415 0,NEGATIVE,0.9233691096305847
11472,if i pair mine with my dad iphone can i set up my remain for the watch instead of his email or will it effect his and can i text my mom without my dad text,NEGATIVE,0.9986831545829773
11473,keep this comment at 0 like,NEGATIVE,0.9379143118858337
11474,great video thanks,POSITIVE,0.9998482465744019
11475,the chapter feature of this video wa very helpful thank you,POSITIVE,0.999670147895813
11476,i just purchased the apple watch today and found your video so helpful thank you so very much,POSITIVE,0.999395489692688
11477,can you use an ipad,POSITIVE,0.8559380769729614
11478,do you have to have an iphone,NEGATIVE,0.9864999651908875
11479,no you need a nokia,NEGATIVE,0.9720341563224792
11480,yup,POSITIVE,0.9970577955245972
11481,i wa looking for tip about the camera app,NEGATIVE,0.9958286881446838
11482,amazing video tks,POSITIVE,0.9998764991760254
11483,one of the most helpful video i watched on youtube i just wanted to know how to set my watch to vibrate and learned so much more,POSITIVE,0.9671762585639954
11484,my apple watch will not update my activity i have worked out all morning and it still show nothing,NEGATIVE,0.9994038343429565
11485,something must be wrong with the heart rate monitor try taking it in to your nearest apple store,NEGATIVE,0.9983017444610596
11486,can i use for ipad,POSITIVE,0.5489927530288696
11487,i just ordered a new apple watch and your video only solidified my reason for getting it thank you for the very descriptive video and i am sure i will refer back to it once i receive it thanks again and yes i am going to subscribe of course,NEGATIVE,0.7670382261276245
11488,my apple watch will be delivered tomorrow i really enjoyed this video thanks for posting,POSITIVE,0.9996933937072754
11489,fyi you keep saying hand off when you mean to say hand off hand off mean do not touch this hand off mean transferring a task from one device to another at any rate thank you for this it is a definite thumb up,POSITIVE,0.9610904455184937
11490,so can you only call and send message to someone who ha an apple watch also or is that only the heartbeat stuff,NEGATIVE,0.9981971383094788
11491,how do i dictate the word comma and not the actual symbol,NEGATIVE,0.9996078610420227
11492,u should give out an waffle and give an shout out in your next video,POSITIVE,0.617694079875946
11493,only getting this to play game in class,NEGATIVE,0.9924203753471375
11494,just got mine on sale on ebay,NEGATIVE,0.9926384687423706
11495,cameron leduc haha your not alone,NEGATIVE,0.7620590925216675
11496,hahaha i literally jut bought it today because i have final on tuesday,NEGATIVE,0.9824317097663879
11497,rajan hoxha oh well my bad,NEGATIVE,0.9988633394241333
11498,gaming with golden foxy i am paying only a quarter of the price still privileged,NEGATIVE,0.993654727935791
11499,wow this is so useless,NEGATIVE,0.9997878670692444
11500,i learned a lot from this vid tbh,NEGATIVE,0.9801176190376282
11501,i love how people say click when they are actually pressing or tapping,POSITIVE,0.9982473850250244
11502,can someone tell me how i get whatsap on my apple watch,NEGATIVE,0.9930701851844788
11503,thx you helped me so much i never knew how to design or even how to change the clock,POSITIVE,0.9970529079437256
11504,the watch us data from the cellphone or wifi or both,NEGATIVE,0.9905201196670532
11505,im so stoked i am getting my tomorrow,POSITIVE,0.9997319579124451
11506,life is too short for soft porn please look on my profile,NEGATIVE,0.9887341260910034
11507,hi,POSITIVE,0.9983267188072205
11508,20 54 not going to say the company because that would promote them but this is such obvious product placement,NEGATIVE,0.9994408488273621
11509,sex position,POSITIVE,0.9595295190811157
11510,i have an iphone 4 and i am in 7 1 2 version of io so what can i do,NEGATIVE,0.9916328191757202
11511,music 182 and an iphone 5,NEGATIVE,0.855764627456665
11512,you need an iphone 5c or a newer verison 5c 5 6 6 6 6 se,NEGATIVE,0.9927369356155396
11513,the only stuff u can do is check the time listen to music and use the fitness app,NEGATIVE,0.9982946515083313
11514,u atleast need an iphone 5,NEGATIVE,0.9893969297409058
11515,you will have to get a new phone,NEGATIVE,0.9988698363304138
11516,this is to long and a waste of time,NEGATIVE,0.9997764229774475
11517,whatever,NEGATIVE,0.9682847261428833
11518,well not really the apple watch is expensive so if people with a low budget are considering the purchase it is good to have a detailed review,POSITIVE,0.9923447966575623
11519,thanks you u have help me how to use my apple watch thanks u again,POSITIVE,0.9986639022827148
11520,great video thank you,POSITIVE,0.9998797178268433
11521,i have the watch but no iphone i have no clue what to do i won the apple watch in a competition,NEGATIVE,0.9995404481887817
11522,grimlock skeleton i got my phone and watch by saving b day and xmas money good luck,POSITIVE,0.8961184620857239
11523,lucky just save up and get a new phone lol,NEGATIVE,0.8163168430328369
11524,what size is the watch in the video,NEGATIVE,0.9876470565795898
11525,bowserplaysgamez i do not think it the sport,NEGATIVE,0.9987322688102722
11526,wonderful video i wa getting frustrated but you have shown me the light lol feeling way better and understanding way more thank you so much,POSITIVE,0.9996359348297119
11527,hi mate thanks for this vid i know so much more now but now i would like do ask you all are you happy with the apple watch i am thinking of buying one off my own but i wan na be sure that it is a good product and that i will have a good watch for at least two year can you guy give me you are review about apple watch thanks a lot,POSITIVE,0.9992733597755432
11528,how do you change the date and time on an apple watch,NEGATIVE,0.9956908822059631
11529,thank you so much for this video a always your on point amp very helpful so far you have gotten me through the iphone 6 plus ipad air 2 and now the apple watch thanks again,POSITIVE,0.999273955821991
11530,olk,NEGATIVE,0.5243443250656128
11531,thank you sooooooo much,POSITIVE,0.9998570680618286
11532,your video is great,POSITIVE,0.9998792409896851
11533,great job on your video,POSITIVE,0.9998517036437988
11534,awesome vid and channel thanks,POSITIVE,0.9998526573181152
11535,nice video every time i have a chance i look at it to see what a miss i notice that you did t put how to get picture in your apple watch,POSITIVE,0.9744845032691956
11536,this is an older video it wa made before the o 2 update before that update you could not put picture on the screen,NEGATIVE,0.998204231262207
11537,getting mine on jan 30 th this video wa a great help to get started,POSITIVE,0.9782620668411255
11538,i wa letting my friend try out my apple watch they had to sneeze and did the regular sneeze into the elbow thing but they were a little slow so they sneezed hard right onto their wrist exactly where my watch wa i felt obligated to just give it to them i still feel weird when i think about it today,NEGATIVE,0.9971650242805481
11539,i want one,POSITIVE,0.9995404481887817
11540,thank you thank you so very much this video really helped me tremendously i will definitely pas it on and by the way i am adding ebate and ibotta to my app collection,POSITIVE,0.9998546838760376
11541,sal ui torni,NEGATIVE,0.9172017574310303
11542,auguri,POSITIVE,0.9606968760490417
11543,handmade vintage leather strap incl lug adapter for apple watch,POSITIVE,0.9333892464637756
11544,cool,POSITIVE,0.9998509883880615
11545,amazing video a few hour with the watch so far but after watching this video i feel like a pro at getting the most out of it and also useful advertisement thank you,POSITIVE,0.9970600008964539
11546,this is a really cute thing but it is fucking useless,NEGATIVE,0.9996579885482788
11547,awesome walk through,POSITIVE,0.9998759031295776
11548,this is awesome,POSITIVE,0.9998669624328613
11549,you made the video in new york,POSITIVE,0.9834852814674377
11550,no he didnt he just on the east coast,NEGATIVE,0.9790154695510864
11551,thnank you for a great video i know you put a lot of time into this,POSITIVE,0.9955105781555176
11552,thank you even though i am have been an apple fan girl forever getting the watch wa a major learning curve i appreciate your video,POSITIVE,0.9997709393501282
11553,b,POSITIVE,0.9129436016082764
11554,great video thanks,POSITIVE,0.9998482465744019
11555,thank you great tutorial will revisit this site again,POSITIVE,0.9996799230575562
11556,my hand off activity app will not work on my iphone 6splus and i have it set up on my apple watch already help,NEGATIVE,0.9994533658027649
11557,omg the first thing he said on the list of feature wa stopwatch every watch ha that,NEGATIVE,0.9971581697463989
11558,my watch doe not have one,NEGATIVE,0.9987242817878723
11559,bobby harden so video is 43 minute long it is an in depth review,POSITIVE,0.8946645855903625
11560,nicely done just got the watch and needed this exact tutorial,NEGATIVE,0.5637593865394592
11561,hi great video i hope you can awnser this little question ive got my watch for 1 month ago and im having problem with my message when i delete one on my phone it do not sync and delete it on my watch is this normal,NEGATIVE,0.9982233643531799
11562,awesome guide to learning how to use your watch from soup to nut must view for new apple watch owner,POSITIVE,0.9992035031318665
11563,the video is so so helpful i am not sure however if my watch and phone are paired i am getting my calendar on my phone but get nothing for my email map and text i went to mywatch on my phone and it invite me to pair again i focus on the phone and press my picture button only to get siri help,NEGATIVE,0.8436528444290161
11564,thank you for this explanation about the apple watch it helped me,POSITIVE,0.9995501637458801
11565,when doe the new apple watch come out,NEGATIVE,0.9589716196060181
11566,nice,POSITIVE,0.9998552799224854
11567,i have a rose gold apple watch the 17 000 one i love it i am not bragging,POSITIVE,0.999483585357666
11568,email me i got something you will definitely be interested in,POSITIVE,0.9995059967041016
11569,i got an apple watch for christmas and really enjoy it more than i thought,POSITIVE,0.9997966885566711
11570,very helpful video but idk if it wa covered if you press both button on the watch it take a screenshot and save it on your iphone,NEGATIVE,0.988093912601471
11571,frank grime ohh very nice,POSITIVE,0.999731719493866
11572,is there a way to get facebook on your apple watch,NEGATIVE,0.9952232241630554
11573,this is a fantastic video and make me want to get an apple watch a soon a possible i wa worried about the waterproof issue but another recent video convinced me that is not a problem for me,POSITIVE,0.970276951789856
11574,shit is ugly look like the design is for a wactch invented in the 80 s,NEGATIVE,0.9998101592063904
11575,brilliant video thank you,POSITIVE,0.9998751878738403
11576,do i have to have my iphone with me when i use my watch and do i have to have bluetooth on the whole time,NEGATIVE,0.9923974871635437
11577,yes im serious all you have to do is have them bluetooth connected then leave the wifi and reconnect and the watch will be wifi connected if you go to the connection center you will see a cloud meaning connected to wifi,NEGATIVE,0.9036237597465515
11578,ben nichols gaming are you serious that is awesome i thought it wa just bluetooth,POSITIVE,0.9994649291038513
11579,no if your connected to wifi that your phone and watch are in then you can work your watch with all the function fine for example if i wa in my school i could leave my phone in my locker and go to gym class on the other side of the school and still get message and other thing a long a i connect my watch to the school wifi along with my phone,NEGATIVE,0.9957964420318604
11580,thank you information technology q amp a show,POSITIVE,0.999707043170929
11581,zaros3433k yes bluetooth must be enabled a it is the communication path between both device and yes the phone must be with you at all time in order for it to work with the exception of the time for example if you are phone is not with you or close by or the battery died the phone would still work but you will only see the clock,NEGATIVE,0.9958991408348083
11582,great video very informative thx,POSITIVE,0.9998500347137451
11583,great video,POSITIVE,0.9998680353164673
11584,thank you very well done and very helpful to me,POSITIVE,0.9998557567596436
11585,thanks for all this information you are awesome,POSITIVE,0.999862790107727
11586,i have 10 contact in my favorite on my phone but only 3 show up on my watch when i press the long button on the side they are listed in my favorite in contact on the watch also what am i doing wrong help loved your video super helpful thanks jan,NEGATIVE,0.9791429042816162
11587,the screen is quite small and bad for masterbating,NEGATIVE,0.9997617602348328
11588,you are an idiot,NEGATIVE,0.9997456669807434
11589,danny dagloden1 that is what she said,POSITIVE,0.9680392742156982
11590,lakasha hendricks thanks for letting u know you could also take it of and i mean the watch is probably a big so it doe not matter anyway,POSITIVE,0.8953612446784973
11591,joseph pratt you are right,POSITIVE,0.9998679161071777
11592,asshole,NEGATIVE,0.999556839466095
11593,will the apple watch synch with google calendar hope this wa not previously asked but thanks in advance,POSITIVE,0.990860104560852
11594,carl licari disregard i got it figured out btw awesome vid for the new apple watch user,NEGATIVE,0.9446558356285095
11595,who the heck is tristian,NEGATIVE,0.9992592930793762
11596,i wa wondering if the apple watch used cellular data or just wifi bluetooth please let me know,NEGATIVE,0.9982826709747314
11597,sweden ball,POSITIVE,0.9973082542419434
11598,okay thanks,POSITIVE,0.9998050332069397
11599,it us both it us whatever your phone is connected to and doe not directly connect to wifi itself,NEGATIVE,0.9976481795310974
11600,is there any way to have the apple watch count your step like fitbit thanks,POSITIVE,0.8972492814064026
11601,yes it doe that aswell,POSITIVE,0.7344754338264465
11602,really helpful video great work,POSITIVE,0.9998151659965515
11603,oh my goodness i accidently deleted the mickey mouse clock how do i restore it thanks great video,POSITIVE,0.998505711555481
11604,thanks just got one for christmas and this ha really helped,POSITIVE,0.999818742275238
11605,got a new iwatch want to get facebook app can not find it in app store,NEGATIVE,0.9972802400588989
11606,hey thank you for your information about apple watch and ebay i have an ebay account and i did not even know that i could get discount through ebay,NEGATIVE,0.9834632277488708
11607,we all know you are in the east coast man lol,POSITIVE,0.7386351823806763
11608,at in east coast what is yo problem,NEGATIVE,0.9981784820556641
11609,failed to continue activity handoff could not be completed this is what i get when i try to reply to email once opened on iwatch help,NEGATIVE,0.9993435740470886
11610,how do you close all the previously opened apps or email and such,NEGATIVE,0.9976563453674316
11611,my handoff say it fails to complete to use the email option to my phone email opened on iwatch then try and do what you said swipe up on the lower left corner for email and it fails to bring me to that email,NEGATIVE,0.9997910857200623
11612,so i just updated the iwatch i purchased it on december 19 15 how come i can hear when i make call with my watch but not siri why am i not getting sound from my watch like ring or ting like the glass sound it only haptics or buzzez i am not getting my email notification either,NEGATIVE,0.9991018772125244
11613,how do i save the battery from my apple watch,NEGATIVE,0.9984807372093201
11614,getting one for christmas thank you for preparing me,POSITIVE,0.999790370464325
11615,i just received my apple watch for christmas and i love it thanks to your video i am up and running great job thank you,POSITIVE,0.9998742341995239
11616,best informative video i have yet to see,POSITIVE,0.9998002648353577
11617,i am in shock with how amazing this video is you are inspiring me to do longer and more in depth video with better description not only are your video informative they are truly inspiring keep up the great content certainly subscribing to you today might get the apple watch 2 heard it is coming in the spring of 2016 i hope it come with a facetime camera so you can actually natively take photo video chat and live stream using apps such a periscope and meerkat maybe optimization for a qwerty keyboard because i do not know how current apple watch user live without a keyboard i am waiting until the 2nd generation because apple is 2nd gen product are usually much better than their predecessor,POSITIVE,0.9989244341850281
11618,dang this is from seven year ago did u get the watch you wanted,NEGATIVE,0.9900580048561096
11619,yes,POSITIVE,0.9997805953025818
11620,m,POSITIVE,0.9475018382072449
11621,i just got it today and this is totally helpful,POSITIVE,0.9998308420181274
11622,still after all there are people who think that their dollar4 000 breitling is better than this,NEGATIVE,0.9925075173377991
11623,tristan did not seem happy haha,NEGATIVE,0.9997804760932922
11624,will the apple watch work if you do not have an iphone,POSITIVE,0.8828337788581848
11625,you wouldnt be able to use any third party apps or anything like that,NEGATIVE,0.9986314177513123
11626,it work but it useless,NEGATIVE,0.9942411184310913
11627,wait for the alarm doe sound come out of the apple watch,NEGATIVE,0.9983293414115906
11628,good review thanks,POSITIVE,0.9998457431793213
11629,you sound like those annoying seller trying to trick you into buying their 20x supreme dildo pack good video tho,NEGATIVE,0.9989153146743774
11630,sander s,POSITIVE,0.9908717274665833
11631,yes,POSITIVE,0.9997805953025818
11632,funny that you know what the dildo pack commercial sound like,POSITIVE,0.9986294507980347
11633,1 question plz answer somebody first can i just go to the apple store to buy it or do i need to order online,NEGATIVE,0.9993335604667664
11634,u can get them online or if the apple store have them in stock you can buy it in the store,NEGATIVE,0.9730653762817383
11635,just received my watch in the mail today so excited this video ha prepared me and helped me to be able to set up my watch loved the tutorial d im sure i will come back and watch more of your video,POSITIVE,0.9986374974250793
11636,this is great my apple watch is on the way through the mail and your video ha made me more excited for it i can tell you put so much time and hard work into your video keep up the good work the quality of the video is amazing i could see very well all the action on the watch rather than a washed out bright watch face,POSITIVE,0.9986918568611145
11637,how doe the internet work doe it connect to your phone the internet,NEGATIVE,0.9980394244194031
11638,i have had ups and down on getting this but thanks to this video i am highly sure i am going to get it,POSITIVE,0.9998072981834412
11639,great guide,POSITIVE,0.9998657703399658
11640,it really help thank you,POSITIVE,0.9998334646224976
11641,i watched the whole thing to figure how to change the clock to my city and you never went back to explain it hahah,NEGATIVE,0.9955787062644958
11642,i am pretty sure you can also do it from the apple watch app on your phone,NEGATIVE,0.971236526966095
11643,keep your finger on the clock for a while the different component will be hi lighted press on the city to change it hope it help it drove me crazy,POSITIVE,0.5944857597351074
11644,i like apple wach is black,NEGATIVE,0.9973005652427673
11645,good job love it apple watch thanks,POSITIVE,0.9998443126678467
11646,a usual pairing the watch with the phone is a cluster f ck,NEGATIVE,0.9966804385185242
11647,im getting an apple watch in a few day this video ha make my live easier even before opening the box,NEGATIVE,0.9886003136634827
11648,very good video keep up the good work,POSITIVE,0.999868631362915
11649,great video i just got my new watch and i am trying to get siri to work by holding my wrist up and speaking it will work if i hold button in,POSITIVE,0.9976111650466919
11650,thx,POSITIVE,0.5395295023918152
11651,thanks,POSITIVE,0.9998080134391785
11652,how do you get that light on your phone on the top,NEGATIVE,0.9963632225990295
11653,very good tutorial thank you,POSITIVE,0.9998617172241211
11654,well done very well thought out vid well presented i recently bought my apple watch and this helped me out a great deal you have a new subscriber,POSITIVE,0.9997933506965637
11655,how long doe it take to sync,NEGATIVE,0.9969916343688965
11656,about 10 minute when you first pair the phone,NEGATIVE,0.9778119921684265
11657,how can we click a photo,NEGATIVE,0.9927918910980225
11658,great video thank you,POSITIVE,0.9998797178268433
11659,great video thanks,POSITIVE,0.9998482465744019
11660,awesome video well put together thank you,POSITIVE,0.9998787641525269
11661,great video indeed can i disable some of the major apps like contact message and email,POSITIVE,0.9960086345672607
11662,i am not getting the option to send a text mess only by audio i just got the watch yesterday what do i need to do it only doe voice and it keep saying text dection failed,NEGATIVE,0.9997864365577698
11663,ebony nail make sure your operating system is up to date,POSITIVE,0.9968147873878479
11664,38mm or 42mm,NEGATIVE,0.9270037412643433
11665,really like the way you broke the video into chapter and could jump around thanks,POSITIVE,0.9987471103668213
11666,can you buy one for me please and right my name on the front it is rylan and mail it to me,POSITIVE,0.9927929639816284
11667,look so generic compared to the moto 3602 or other android watch the text and graphic on this watch need work seem very basic and little kid like the watch face is round and smaller than the actual screen so the watch portion of the screen is really small in reality it is a very small watch need work but that is what apple doe release something and then change it slightly every year,NEGATIVE,0.998993456363678
11668,well get the damn android watch and stfu,NEGATIVE,0.9989909529685974
11669,that is an opinion i do not like the android watch they seem unprofessional to me but that is an opinion,NEGATIVE,0.9501737356185913
11670,um no just giving opinion just like my original post,POSITIVE,0.7010177969932556
11671,juice well lol your the only one thats butt hurt,NEGATIVE,0.9582034945487976
11672,apparently no one is allowed to critique any apple product because the butthurt fanboys can not take it,NEGATIVE,0.9868791699409485
11673,hi i want the apple watch for christmas but i am concerned i will get it and a new model will come out a few month later do you think i should wait or just get one for christmas thanks,POSITIVE,0.8708062171936035
11674,ok thank you,POSITIVE,0.999848484992981
11675,new model come out probably the end of this month or next month i am planning on getting one for christmas or before then but i doubt apple will release new one right after christmas,NEGATIVE,0.9954293966293335
11676,life for apple watch,POSITIVE,0.9891890287399292
11677,over priced a always,NEGATIVE,0.9968074560165405
11678,thanks for making an awesome tutorial video i just picked up my apple watch last night and this video will guide me to understand how to use most of the feature and functionality of this watch thumb up,POSITIVE,0.9994902610778809
11679,i always love your video keep up the great work,POSITIVE,0.9998809099197388
11680,thank you very much for this well made video this made my life easier today keep up the good work,POSITIVE,0.9998559951782227
11681,very nice guide it helped me a lot to understand my new watch thank you,POSITIVE,0.9998451471328735
11682,great tutorial saved me a lot of time figuring thing out thanks,POSITIVE,0.9992603659629822
11683,nice video i do similar video is on my channel which just started today it is new and if you want to help out plz watch and subscribe my video subscribe to see more about the apple watch on my channel thx,NEGATIVE,0.876382052898407
11684,i really enjoyed the video it helped a lot however with all the money you are saving will you please get some decent lighting,POSITIVE,0.9990389347076416
11685,thanks for all the information on the apple watch i really enjoy the video and will come back to see it again,POSITIVE,0.9996720552444458
11686,thank you for this video i have learned a lot just got my new apple watch,POSITIVE,0.9990200996398926
11687,after watching this video i feel much more comfortable about my purchase of the apple watch i wa a little apprehensive in that i would not be able to catch on with how to use it now i feel like a pro thank you for sharing this,NEGATIVE,0.9967659711837769
11688,i use to love smart watch but after i saw this video i really want on for my birthday appfind,POSITIVE,0.6324980854988098
11689,lisa cowins hahaha me too,POSITIVE,0.991694986820221
11690,lisa cowins guy,POSITIVE,0.8078117966651917
11691,the apple community is awesome,POSITIVE,0.9998713731765747
11692,edwin knepshield w,POSITIVE,0.9698411226272583
11693,u can say everything about apple but this watch have a perfect design,POSITIVE,0.9996695518493652
11694,what band is this,NEGATIVE,0.5417343378067017
11695,amazing channel i now know all the tiny detail thanks for this useful video,POSITIVE,0.9998296499252319
11696,really helpful thank you,POSITIVE,0.99985671043396
11697,this help me a lot,POSITIVE,0.9972394704818726
11698,thank you so much i really like your video,POSITIVE,0.9998712539672852
11699,i have a quick question can not i set my apple watch with my ipod touch 5,NEGATIVE,0.9954120516777039
11700,ok tnx,POSITIVE,0.9904442429542542
11701,im pretty sure you need an iphone,NEGATIVE,0.9925392270088196
11702,unfortunately i do not think you can you need to have the phone because of text and stuff do not quote me on that though because i am not completely sure you should check that out i am curious now,NEGATIVE,0.9985395669937134
11703,how do i set the world clock on the iwatch to a default city,NEGATIVE,0.9973981380462646
11704,check for a iwatch video,NEGATIVE,0.9951173067092896
11705,u spend almost 600 buck on a clock that u can not even send a text unless it is siri it s pre text u can not reply to a email there is no ringtones apple u where better of making a fitness tracker with a clock and a track so u can tell time when u run or heartbeat useless watch if u can not reply normal to stuff apple u are a joke,NEGATIVE,0.9992789626121521
11706,do i hear pickleboy,NEGATIVE,0.775468111038208
11707,loooool,POSITIVE,0.9908100366592407
11708,the guide wa very informative and cleared a lot of doubt that i had i am able to use all the application thanks a lot satya,POSITIVE,0.9949883222579956
11709,thank you for detailed guide,POSITIVE,0.9998519420623779
11710,do you have to have a phone of iphone,NEGATIVE,0.9853449463844299
11711,thank you,POSITIVE,0.9998352527618408
11712,shall i wait till the next watch is released or just buy this,NEGATIVE,0.999360978603363
11713,buy it,POSITIVE,0.9995396137237549
11714,thank you for helping me discover ibotta i have never heard of it so i am excited to try it out,POSITIVE,0.9997380375862122
11715,dude u forgot about the world clock how do i set it on different city or add more city on it,NEGATIVE,0.9974408149719238
11716,i had to have my iphone 6 rebooted at the apple store and now my iwatch is not paired anymore how do i re pair my watch to my phone msdeb 7 2 2015,NEGATIVE,0.9990358352661133
11717,i did not know you were techie you have the apple watch and iphone6 you go cuz,NEGATIVE,0.9677583575248718
11718,doe your cell phone have to be near by for the calling and the music part to work,NEGATIVE,0.9976156949996948
11719,why do you need an apple watch when you have an iphone 6 plus,NEGATIVE,0.9933601021766663
11720,audioreviews because shoe hurt your foot if you do not wear sock,NEGATIVE,0.997253954410553
11721,rickm2711 very apprehensive answer,POSITIVE,0.7829223871231079
11722,silence fool,NEGATIVE,0.9992235898971558
11723,rickm2711 why do you need sock if you have shoe,NEGATIVE,0.9830276966094971
11724,rickm2711 so you do not hurt your wrist when you fall,POSITIVE,0.9933925271034241
11725,nice job for this video,POSITIVE,0.999428927898407
11726,here i like to introduce one best metal band for apple watch only dollar50 you can get the best third party metal band for apple watch black the best 3rd party metal band for apple watch in the market currently with link remove tool or only dollar36 for the silver worth to have a try,POSITIVE,0.9793033599853516
11727,nice video i want a apple watch,POSITIVE,0.9985389709472656
11728,roberto aguero you guy should download expense tracker 2 0 on your apple watch really cool app,POSITIVE,0.949893593788147
11729,roberto aguero no you do not,POSITIVE,0.8940083384513855
11730,appfind how did you make your sensor at 44 13 flash like that please tell me,NEGATIVE,0.9558616876602173
11731,how much is it plz tell me,NEGATIVE,0.998151957988739
11732,the 38mm is 349 and the 42mm is 399 if you have a small wrist i recommend the 38mm of course this pricing is for the sport for more option go to the apple website,NEGATIVE,0.990616500377655
11733,i can not wait to get mine in two week,NEGATIVE,0.6103324294090271
11734,thanks a lot this is very helpful form me please do an other video more deep in setup and smart us i really appreciate,POSITIVE,0.999695897102356
11735,nice video really detailed thanks,POSITIVE,0.9998617172241211
11736,thank you for sharing your complete buyer guide video just concerned that you are too paranoid about where you live,POSITIVE,0.7300242185592651
11737,can you find my grandma for me,POSITIVE,0.9971123933792114
11738,me found her she up there you where me up there you up where me in the cloud silly,POSITIVE,0.6185749173164368
11739,swee yea sure,POSITIVE,0.9979250431060791
11740,i wish u were my dad,NEGATIVE,0.9966996312141418
11741,excellent video very thorough and well informed thanks for this video now waiting for the watch,POSITIVE,0.9997909665107727
11742,tony manning 0,POSITIVE,0.8901046514511108
